Sampling Location,Duplicate Sample,Sample Date,Sample Time,Weather Condition (Dry or Wet),Top Sample Temperature (ºC),Site Actual Depth (ft),Top Sample Depth(ft),Top Salinity  (psu),Top Conductivity (S/m),"CTD (conductivity, temperature, depth profiler) Top Dissolved Oxygen (mg/L)",Percentage O2 Saturation Top Sample,Light Trans (% transparency) Top Sample,Top Sigma-T (kg/m3),Top Fluorometer (mg/m3),"CTD (conductivity, temperature, depth profiler) PH Top Sample",Top Sample Photosysthetically Active Radiation Reference (400-700nm light (uE/S),Top Sample Par (uE/S m2),Oxidation Reduction Potential (mV) Top Sample,Oxidation Reduction Potential (mV) Bottom Sample,Current Speed (knot),Current Direction (Current Direction),Wind Speed (mph),Wind Direction (Wind Direction),Sea State ,Winkler Method Top Dissolved Oxygen (mg/L),Secchi Depth (ft),Top PH,Top Total Coliform Cells/100 mL,Fecal Coliform Top Sample Less Than or Greater Than Result,Top Fecal Coliform Bacteria (Cells/100mL),Enterococcus Top Sample Less Than or Greater Than Result,Top Enterococci Bacteria (Cells/100mL),Top Nitrate/Nitrite (mg/L),Top Ammonium (mg/L),Top Ortho-Phosphorus (mg/L),Top Total Kjeldhal Nitrogen (mg/L),Top Silica (mg/L),Total Phosphorus(mg/L),Top Total Suspended Solid (mg/L),Top Active Chlorophyll 'A' (µg/L),Chlorophyll Top Sample Field (u/L (YSI),TOP Total Organic Carbon (mg/L),Top Dissolved Organic Carbon (mg/L),Top Dissolved Organic Carbon YSI (mg/L),Top Sample Depth  YSI (ft),Top Sample Salinity YSI (psu),Top Sample Temperature  YSI (ºC),Top Bacteria # per C.C. 1909,Top Beam Attenuation Coefficient,Top Five-Day Biochemical Oxygen Demand(mg/L),Top PCB Plate Count (Thous/mL) ,Top Coliform (Log No/mL),Oakwood BOD Top Sample (mg/L) ,Oakwood  Total Suspended Solid Top Sample  (mg/L),Oakwood Total Suspended Solid Bottom Sample (mg/L),Top Turbidity( Nephelometric Turbidity Units),Sampling Comment,Long,Lat,Type
J9A,,7/1/1909,8:25 AM,,25,,1,,,,,,,,,,,,,,Ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,17000,,,,,,,,,,-73.873667,40.633833,Permanent
J9A,,7/1/1909,8:25 AM,,25,,1,,,,,,,,,,,,,,Ebb,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.873667,40.633833,Permanent
J9A,,9/17/1909,2:00 PM,,19.5,,1,,,,,,,,,,,,,,Ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,,,,,,,,,,-73.873667,40.633833,Permanent
J9A,,9/17/1909,2:00 PM,,19.5,,1,,,,,,,,,,,,,,Ebb,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.873667,40.633833,Permanent
J9A,,6/25/1990,1:12 PM,,,4,,,,,,,,,,,,,,,W,,,,12.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.873667,40.633833,Permanent
J9A,,7/5/1990,12:47 PM,,24.3,17,,25.6,,,,,,,,,,,,,W,,,,3.9,7.5,,230,,20,,,0.11,0.87,0.21,,,0.3,,6,,,,,,,,,,,,,3.9,,,,,-73.873667,40.633833,Permanent
J9A,,7/12/1990,,,21.8,,,26.8,,,,,,,,,,,,,,,,,,,,330,,,,,0.15,0.41,0.13,,,0.2,,22,,,,,,,,,,,,,2,,,,,-73.873667,40.633833,Permanent
J9A,,7/31/1990,1:25 PM,,25.4,19,,26.5,,,,,,,,,,,,,E,,,,5,4.5,,790,,50,,,0.17,0.48,0.13,,,0.16,,18,,,,,,,,,,,,,3,,,,,-73.873667,40.633833,Permanent
J9A,,8/8/1990,1:43 PM,,25.7,19,,24.5,,,,,,,,,,,,,W,,,,4.5,7.5,,24000,,1900,,,0.19,1.1,0.21,,,0.27,,6,,,,,,,,,,,,,3,,,,,-73.873667,40.633833,Permanent
J9A,,8/15/1990,1:10 PM,,25.7,20,,25.5,,,,,,,,,,,,,E,,,,6.1,4.5,,460,,27,,,0.14,0.31,0.086,,,0.2,,10,,,,,,,,,,,,,3.6,,,,,-73.873667,40.633833,Permanent
J9A,,8/27/1990,12:46 PM,,23.2,22,,25.9,,,,,,,,,,,,,E,,,,8.8,5,,3500,,130,,,0.12,0.46,0.099,,,0.22,,9,,,,,,,,,,,,,3,,,,,-73.873667,40.633833,Permanent
J9A,,8/27/1990,12:46 PM,,23.2,22,,25.9,,,,,,,,,,,,,E,,,,8.8,5,,3500,,130,,,0.12,0.46,0.099,,,0.22,,9,,,,,,,,,,,,,3,,,,,-73.873667,40.633833,Permanent
J9A,,9/17/1990,1:18 PM,,22.1,18,,27.2,,,,,,,,,,,,,W,,,,5.6,5.5,,2300,,10800,,,0.19,0.71,0.13,,,0.21,,4,,,,,,,,,,,,,3,,,,,-73.873667,40.633833,Permanent
J9A,,9/26/1990,12:40 PM,,18.4,19,,24.5,,,,,,,,,,,,,N,,,,6.5,6,,1700,,100,,,0.28,0.86,0.14,,,0.23,,8,,,,,,,,,,,,,1.3,,,,,-73.873667,40.633833,Permanent
J9A,,10/3/1990,1:05 PM,,18.6,16,,27.1,,,,,,,,,,,,,SE,,,,5.6,7,,,,,,,0.33,1.2,0.15,,,0.23,,,,,,,,,,,,,,,,,,,,-73.873667,40.633833,Permanent
J9A,,10/11/1990,1:05 PM,,20,20,,28.2,,,,,,,,,,,,,E,,,,7.3,5,,,,,,,0.35,0.83,0.13,,,0.22,,,,,,,,,,,,,,,,,,,,-73.873667,40.633833,Permanent
J9A,,10/25/1990,1:15 PM,,16,23,,26,,,,,,,,,,,,,SW,,,,6.6,9,,,,,,,0.36,0.75,0.11,,,0.15,,,,,,,,,,,,,,,,,,,,-73.873667,40.633833,Permanent
N16,,7/13/1911,2:00 PM,,23,,1,,,,,,,,,,,,,,Ebb,,,,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.943667,40.529667,Permanent
N16,,7/13/1911,2:01 PM,,,,,,,,,,,,,,,,,,Ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.943667,40.529667,Permanent
N16,,7/13/1911,2:03 PM,,,,,,,,,,,,,,,,,,Ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.943667,40.529667,Permanent
N16,,7/14/1911,10:20 AM,,20,,1,,,,,,,,,,,,,,Flood,,,,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.943667,40.529667,Permanent
N16,,7/14/1911,10:21 AM,,,,,,,,,,,,,,,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.943667,40.529667,Permanent
N16,,7/14/1911,10:23 AM,,,,,,,,,,,,,,,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.943667,40.529667,Permanent
N16,,11/17/1911,11:00 AM,,9,,1,,,,,,,,,,,,,,Ebb,,,,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.943667,40.529667,Permanent
N9,,6/15/1922,1:15 PM,,19.4,20,,29.05,,,,,,,,,,,,,,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/6/1922,12:45 PM,,21.7,20,,26.6,,,,,,,,,,,,,E,,,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/21/1922,12:50 PM,,23,20,,26.6,,,,,,,,,,,,,S,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/1/1922,11:15 AM,,22,20,,27.65,,,,,,,,,,,,,E,,,,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/26/1922,11:50 AM,,18.5,20,,30.8,,,,,,,,,,,,,W,,,,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/30/1925,12:20 PM,,21.7,20,,30.45,,,,,,,,,,,,,W,,,,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/18/1925,12:40 PM,,24.4,20,,28,,,,,,,,,,,,,E,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/21/1926,11:30 AM,,24.4,20,,28.7,,,,,,,,,,,,,SL,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/31/1926,1:00 PM,,22.8,20,,29.4,,,,,,,,,,,,,W,,,,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.983333,40.568333,Permanent
J1,,7/20/1927,1:05 PM,,22.2,30,,32.9,,,,,,,,,,,,,E,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/29/1927,1:20 PM,,25.6,30,,31.15,,,,,,,,,,,,,W,,,,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/19/1927,2:30 PM,,21.1,30,,32.9,,,,,,,,,,,,,E,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,6/21/1928,1:45 PM,,16.7,30,,30.45,,,,,,,,,,,,,W,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/13/1928,12:20 PM,,24.4,30,,27.3,,,,,,,,,,,,,W,,,,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,6/20/1929,12:10 PM,,23.9,30,,30.45,,,,,,,,,,,,,W,,,,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/10/1929,2:10 PM,,23.3,30,,33.25,,,,,,,,,,,,,W,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/16/1929,12:35 PM,,24.4,30,,31.5,,,,,,,,,,,,,E,,,,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/9/1929,2:00 PM,,22.8,30,,32.2,,,,,,,,,,,,,W,,,,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/24/1930,12:00 PM,,25.6,30,,31.15,,,,,,,,,,,,,W,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/5/1930,11:20 AM,,27.2,30,,31.15,,,,,,,,,,,,,W,,,,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/28/1930,12:15 PM,,23.3,30,,31.15,,,,,,,,,,,,,E,,,,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/30/1931,12:50 PM,,25.6,30,,29.75,,,,,,,,,,,,,W,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/19/1931,12:40 PM,,25.6,30,,31.15,,,,,,,,,,,,,E,,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/3/1931,12:45 PM,,23.3,30,,30.1,,,,,,,,,,,,,E,,,,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/19/1932,12:20 PM,,22.8,30,,31.5,,,,,,,,,,,,,W,,,,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/3/1932,1:00 PM,,21.7,30,,31.15,,,,,,,,,,,,,W,,,,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/24/1932,11:35 AM,,23.3,30,,31.5,,,,,,,,,,,,,W,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/14/1932,1:15 PM,,20,30,,34.3,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,6/29/1933,12:45 PM,,23.3,30,,30.45,,,,,,,,,,,,,E,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/12/1933,12:35 PM,,21.1,30,,30.8,,,,,,,,,,,,,E,,,,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/3/1933,12:10 PM,,25.6,30,,31.15,,,,,,,,,,,,,W,,,,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/15/1933,11:55 AM,,23.9,30,,30.45,,,,,,,,,,,,,E,,,,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/21/1933,1:25 PM,,18.9,30,,33.6,,,,,,,,,,,,,,,,,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,6/21/1934,1:45 PM,,20.6,30,,28.7,,,,,,,,,,,,,N,,,,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,6/26/1934,1:10 PM,,22.8,30,,28.7,,,,,,,,,,,,,W,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/16/1934,12:10 PM,,25,30,,30.8,,,,,,,,,,,,,N,,,,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/1/1934,1:15 PM,,23.9,30,,31.85,,,,,,,,,,,,,N,,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/8/1934,1:05 PM,,23.9,30,,30.45,,,,,,,,,,,,,S,,,,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/22/1934,12:25 PM,,22.8,30,,30.1,,,,,,,,,,,,,S,,,,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/7/1934,12:15 PM,,22.8,30,,30.8,,,,,,,,,,,,,S,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/12/1934,12:45 PM,,22.8,30,,32.2,,,,,,,,,,,,,S,,,,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/19/1934,1:30 PM,,21.1,30,,33.6,,,,,,,,,,,,,W,,,,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/1/1935,11:55 AM,,22.2,30,,30.1,,,,,,,,,,,,,S,,,,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/16/1935,12:05 PM,,23.3,30,,30.45,,,,,,,,,,,,,S,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/9/1935,12:10 PM,,22.2,30,,28.7,,,,,,,,,,,,,N,,,,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/14/1935,11:30 AM,,23.9,30,,29.75,,,,,,,,,,,,,S,,,,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/16/1935,11:55 AM,,24.4,30,,30.8,,,,,,,,,,,,,S,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/22/1935,10:50 AM,,26.7,30,,29.4,,,,,,,,,,,,,N,,,,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/5/1935,10:40 AM,,20,30,,29.4,,,,,,,,,,,,,N,,,,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/16/1936,12:30 PM,,25.6,30,,30.45,,,,,,,,,,,,,S,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/7/1936,11:30 AM,,21.1,30,,31.5,,,,,,,,,,,,,N,,,,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/13/1936,11:40 AM,,25.6,30,,29.05,,,,,,,,,,,,,S,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/20/1936,11:45 AM,,24.4,30,,31.5,,,,,,,,,,,,,SL,,,,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/27/1936,11:25 AM,,23.3,30,,30.45,,,,,,,,,,,,,LW,,,,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/9/1936,10:50 AM,,22.8,30,,30.8,,,,,,,,,,,,,N,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/17/1936,12:15 PM,,22.2,30,,32.2,,,,,,,,,,,,,S,,,,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,6/15/1937,11:35 AM,,20,30,,25.2,,,,,,,,,,,,,N,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,6/22/1937,11:30 AM,,20.6,30,,28,,,,,,,,,,,,,S,,,,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/8/1937,11:35 AM,,22.2,30,,30.1,,,,,,,,,,,,,S,,,,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/13/1937,11:25 AM,,21.1,30,,30.1,,,,,,,,,,,,,N,,,,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/20/1937,11:20 AM,,22.8,30,,27.3,,,,,,,,,,,,,S,,,,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/4/1937,11:30 AM,,25,30,,28,,,,,,,,,,,,,S,,,,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/11/1937,11:45 AM,,24.4,30,,30.8,,,,,,,,,,,,,N,,,,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/25/1937,1:00 PM,,21.7,30,,31.15,,,,,,,,,,,,,S,,,,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/27/1938,1:05 PM,,22.8,30,,26.6,,,,,,,,,,,,,W,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,1,0.04,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/10/1938,1:00 PM,,23.9,30,,27.65,,,,,,,,,,,,,W,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,5,0.19,2,,,,,,-73.884667,40.573333,Permanent
J1,,8/23/1938,12:40 PM,,25.6,30,,27.65,,,,,,,,,,,,,W,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,4,0.04,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/31/1938,12:40 PM,,22.2,30,,30.1,,,,,,,,,,,,,E,,,,6.33,,,,,,,,,,,,,,,,,,,,,,,,,1,0.02,0,,,,,,-73.884667,40.573333,Permanent
J1,,6/27/1939,,,21.1,30,,28.7,,,,,,,,,,,,,,,,,6.43,,,,,,,,,,,,,,,,,,,,,,,,,2,0.01,0,,,,,,-73.884667,40.573333,Permanent
J1,,7/12/1939,,,24.4,30,,29.4,,,,,,,,,,,,,,,,,6.47,,,,,,,,,,,,,,,,,,,,,,,,,2,0.11,1,,,,,,-73.884667,40.573333,Permanent
J1,,7/20/1939,,,20,30,,32.9,,,,,,,,,,,,,,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,1,0.078,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/9/1939,,,26.1,30,,30.45,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,2,0.07,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/23/1939,,,27.2,30,,30.45,,,,,,,,,,,,,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,2,0.07,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/29/1939,,,23.3,30,,31.15,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05,2,,,,,,-73.884667,40.573333,Permanent
J1,,6/19/1940,12:00 PM,,21.7,30,,29.05,,,,,,,,,,,,,,,,,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0,,,,,,-73.884667,40.573333,Permanent
J1,,6/25/1940,11:25 AM,,16.1,30,,30.1,,,,,,,,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0,,,,,,-73.884667,40.573333,Permanent
J1,,7/18/1940,11:35 AM,,21.7,30,,29.05,,,,,,,,,,,,,,,,,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,1,,,,,,-73.884667,40.573333,Permanent
J1,,7/24/1940,11:25 AM,,22.2,30,,30.8,,,,,,,,,,,,,,,,,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,-73.884667,40.573333,Permanent
J1,,8/7/1940,11:40 AM,,22.2,30,,30.1,,,,,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/14/1940,11:25 AM,,25,30,,28.7,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,2,,,,,,-73.884667,40.573333,Permanent
J1,,8/29/1940,11:30 AM,,19.4,30,,28.35,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1,,,,,,-73.884667,40.573333,Permanent
J1,,9/3/1940,11:55 AM,,22.8,30,,29.4,,,,,,,,,,,,,,,,,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0,,,,,,-73.884667,40.573333,Permanent
J1,,7/1/1941,,,21.1,30,,30.8,,,,,,,,,,,,,,,,,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/9/1941,,,21.7,30,,29.75,,,,,,,,,,,,,,,,,4.91,,,,,,,,,,,,,,,,,,,,,,,,,1,0.35,2,,,,,,-73.884667,40.573333,Permanent
J1,,7/17/1941,,,22.2,30,,30.1,,,,,,,,,,,,,,,,,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0,,,,,,-73.884667,40.573333,Permanent
J1,,7/23/1941,,,23.9,30,,30.45,,,,,,,,,,,,,,,,,5.42,,,,,,,,,,,,,,,,,,,,,,,,,1,0.45,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/5/1941,,,25,30,,30.8,,,,,,,,,,,,,,,,,7.12,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42,3,,,,,,-73.884667,40.573333,Permanent
J1,,8/21/1941,,,,30,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,8/29/1941,,,21.1,30,,31.5,,,,,,,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/2/1941,,,23.3,30,,31.15,,,,,,,,,,,,,,,,,5.89,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005,0,,,,,,-73.884667,40.573333,Permanent
J1,,9/5/1941,,,22.8,30,,31.5,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.884667,40.573333,Permanent
J1,,9/11/1941,,,20,30,,32.2,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08,1,,,,,,-73.884667,40.573333,Permanent
J1,,9/16/1941,,,21.7,30,,32.55,,,,,,,,,,,,,,,,,7.91,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06,0,,,,,,-73.884667,40.573333,Permanent
J1,,7/15/1942,,,22.2,30,,29.4,,,,,,,,,,,,,,,,,6.73,,,,,,,,,,,,,,,,,,,,,,,,,2,0.32,0,,,,,,-73.884667,40.573333,Permanent
J1,,7/23/1942,,,24.4,30,,29.4,,,,,,,,,,,,,,,,,6.11,,,,,,,,,,,,,,,,,,,,,,,,,1,0.28,1,,,,,,-73.884667,40.573333,Permanent
J1,,7/30/1942,,,26.1,30,,30.8,,,,,,,,,,,,,,,,,5.82,,,,,,,,,,,,,,,,,,,,,,,,,2,0.055,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/20/1942,,,23.9,30,,29.05,,,,,,,,,,,,,,,,,5.53,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/27/1942,,,21.1,30,,30.8,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,2,0.055,0,,,,,,-73.884667,40.573333,Permanent
J1,,8/22/1944,,,22.2,30,,31.5,,,,,,,,,,,,,,,,,7.16,,,,,,,,,,,,,,,,,,,,,,,,,3,0.1,1,,,,,,-73.884667,40.573333,Permanent
J1,,8/25/1944,,,19.4,30,,32.55,,,,,,,,,,,,,,,,,7.57,,,,,,,,,,,,,,,,,,,,,,,,,3,0.04,0,,,,,,-73.884667,40.573333,Permanent
J1,,9/5/1944,,,23.3,30,,33.25,,,,,,,,,,,,,,,,,5.39,,,,,,,,,,,,,,,,,,,,,,,,,2,0.08,1,,,,,,-73.884667,40.573333,Permanent
J1,,9/12/1944,,,19.4,30,,32.55,,,,,,,,,,,,,,,,,5.81,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1,0,,,,,,-73.884667,40.573333,Permanent
J1,,6/27/1945,12:30 PM,,18.89,30,,29.4,,,,,,,,,,,,,W,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/10/1945,12:05 PM,,22.78,30,,30.1,,,,,,,,,,,,,W,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/17/1945,12:10 PM,,21.11,30,,28,,,,,,,,,,,,,E,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.884667,40.573333,Permanent
J1,,7/24/1945,12:00 PM,,23.89,30,,26.95,,,,,,,,,,,,,W,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.884667,40.573333,Permanent
